Index,Source,WordCount
2178,medline15n0201.xml,67
2179,medline15n0201.xml,67
2180,medline15n0201.xml,170
2181,medline15n0201.xml,173
2182,medline15n0201.xml,130
2183,medline15n0201.xml,122
2184,medline15n0201.xml,121
2185,medline15n0201.xml,140
2186,medline15n0201.xml,173
2187,medline15n0201.xml,213
2188,medline15n0201.xml,128
2189,medline15n0201.xml,103
2190,medline15n0201.xml,81
2191,medline15n0201.xml,76
2192,medline15n0201.xml,93
2193,medline15n0201.xml,119
2194,medline15n0201.xml,127
2195,medline15n0201.xml,190
2196,medline15n0201.xml,106
2197,medline15n0201.xml,211
2198,medline15n0201.xml,183
2199,medline15n0201.xml,91
2200,medline15n0201.xml,75
2201,medline15n0201.xml,56
2202,medline15n0201.xml,54
2203,medline15n0201.xml,216
2204,medline15n0201.xml,83
2205,medline15n0201.xml,200
2206,medline15n0201.xml,74
2207,medline15n0201.xml,137
2208,medline15n0201.xml,116
2209,medline15n0201.xml,141
2210,medline15n0201.xml,156
2211,medline15n0201.xml,152
2212,medline15n0201.xml,129
2213,medline15n0201.xml,173
2214,medline15n0201.xml,123
2215,medline15n0201.xml,145
2216,medline15n0201.xml,241
2217,medline15n0201.xml,47
2218,medline15n0201.xml,152
2219,medline15n0201.xml,110
2220,medline15n0201.xml,200
2221,medline15n0201.xml,229
2222,medline15n0201.xml,192
2223,medline15n0201.xml,216
2224,medline15n0201.xml,120
2225,medline15n0201.xml,174
2226,medline15n0201.xml,103
2227,medline15n0201.xml,112
2228,medline15n0201.xml,74
2229,medline15n0201.xml,47
2230,medline15n0201.xml,166
2231,medline15n0201.xml,174
2232,medline15n0201.xml,75
2233,medline15n0201.xml,84
2234,medline15n0201.xml,85
2235,medline15n0201.xml,144
2236,medline15n0201.xml,89
2237,medline15n0201.xml,109
2238,medline15n0201.xml,106
2239,medline15n0201.xml,72
2240,medline15n0201.xml,268
2241,medline15n0201.xml,178
2242,medline15n0201.xml,193
2243,medline15n0201.xml,200
2244,medline15n0201.xml,101
2245,medline15n0201.xml,63
2246,medline15n0201.xml,252
2247,medline15n0201.xml,106
2248,medline15n0201.xml,57
2249,medline15n0201.xml,224
2250,medline15n0201.xml,222
2251,medline15n0201.xml,261
2252,medline15n0201.xml,119
2253,medline15n0201.xml,187
2254,medline15n0201.xml,62
2255,medline15n0201.xml,94
2256,medline15n0201.xml,389
2257,medline15n0201.xml,112
2258,medline15n0201.xml,97
2259,medline15n0201.xml,198
2260,medline15n0201.xml,41
2261,medline15n0201.xml,83
2262,medline15n0201.xml,45
2263,medline15n0201.xml,47
2264,medline15n0201.xml,183
2265,medline15n0201.xml,73
2266,medline15n0201.xml,140
2267,medline15n0201.xml,70
2268,medline15n0201.xml,132
2269,medline15n0201.xml,142
2270,medline15n0201.xml,82
2271,medline15n0201.xml,58
2272,medline15n0201.xml,73
2273,medline15n0201.xml,60
2274,medline15n0201.xml,24
2275,medline15n0201.xml,73
2276,medline15n0201.xml,37
2277,medline15n0201.xml,162
2278,medline15n0201.xml,53
2279,medline15n0201.xml,141
2280,medline15n0201.xml,280
2281,medline15n0201.xml,219
2282,medline15n0201.xml,219
2283,medline15n0201.xml,152
2284,medline15n0201.xml,159
2285,medline15n0201.xml,215
2286,medline15n0201.xml,84
2287,medline15n0201.xml,227
2288,medline15n0201.xml,126
2289,medline15n0201.xml,180
2290,medline15n0201.xml,195
2291,medline15n0201.xml,278
2292,medline15n0201.xml,128
2293,medline15n0201.xml,191
2294,medline15n0201.xml,212
2295,medline15n0201.xml,191
2296,medline15n0201.xml,113
2297,medline15n0201.xml,207
2298,medline15n0201.xml,174
2299,medline15n0201.xml,258
2300,medline15n0201.xml,132
2301,medline15n0201.xml,141
2302,medline15n0201.xml,78
2303,medline15n0201.xml,224
2304,medline15n0201.xml,228
2305,medline15n0201.xml,131
2306,medline15n0201.xml,188
2307,medline15n0201.xml,174
2308,medline15n0201.xml,75
2309,medline15n0201.xml,135
2310,medline15n0201.xml,180
2311,medline15n0201.xml,201
2312,medline15n0201.xml,222
2313,medline15n0201.xml,221
2314,medline15n0201.xml,122
2315,medline15n0201.xml,240
2316,medline15n0201.xml,68
2317,medline15n0201.xml,115
2318,medline15n0201.xml,192
2319,medline15n0201.xml,128
2320,medline15n0201.xml,170
2321,medline15n0201.xml,131
2322,medline15n0201.xml,213
2323,medline15n0201.xml,117
2324,medline15n0201.xml,110
2325,medline15n0201.xml,235
2326,medline15n0201.xml,260
2327,medline15n0201.xml,150
2328,medline15n0201.xml,174
2329,medline15n0201.xml,150
2330,medline15n0201.xml,375
2331,medline15n0201.xml,222
2332,medline15n0201.xml,59
2333,medline15n0201.xml,113
2334,medline15n0201.xml,49
2335,medline15n0201.xml,111
2336,medline15n0201.xml,162
2337,medline15n0201.xml,108
2338,medline15n0201.xml,233
2339,medline15n0201.xml,89
2340,medline15n0201.xml,129
2341,medline15n0201.xml,127
2342,medline15n0201.xml,144
2343,medline15n0201.xml,55
2344,medline15n0201.xml,80
2345,medline15n0201.xml,179
2346,medline15n0201.xml,122
2347,medline15n0201.xml,243
2348,medline15n0201.xml,55
2349,medline15n0201.xml,204
2350,medline15n0201.xml,152
2351,medline15n0201.xml,121
2352,medline15n0201.xml,44
2353,medline15n0201.xml,141
2354,medline15n0201.xml,66
2355,medline15n0201.xml,33
2356,medline15n0201.xml,50
2357,medline15n0201.xml,233
2358,medline15n0201.xml,94
2359,medline15n0201.xml,332
2360,medline15n0201.xml,172
2361,medline15n0201.xml,123
2362,medline15n0201.xml,150
2363,medline15n0201.xml,47
2364,medline15n0201.xml,19
2365,medline15n0201.xml,34
2366,medline15n0201.xml,45
2367,medline15n0201.xml,57
2368,medline15n0201.xml,98
2369,medline15n0201.xml,60
2370,medline15n0201.xml,43
2371,medline15n0201.xml,34
2372,medline15n0201.xml,49
2373,medline15n0201.xml,115
2374,medline15n0201.xml,41
2375,medline15n0201.xml,43
2376,medline15n0201.xml,60
2377,medline15n0201.xml,79
2378,medline15n0201.xml,44
2379,medline15n0201.xml,30
2380,medline15n0201.xml,111
2381,medline15n0201.xml,64
2382,medline15n0201.xml,68
2383,medline15n0201.xml,90
2384,medline15n0201.xml,104
2385,medline15n0201.xml,56
2386,medline15n0201.xml,160
2387,medline15n0201.xml,126
2388,medline15n0201.xml,102
2389,medline15n0201.xml,135
2390,medline15n0201.xml,181
2391,medline15n0201.xml,106
2392,medline15n0201.xml,130
2393,medline15n0201.xml,129
2394,medline15n0201.xml,114
2395,medline15n0201.xml,144
2396,medline15n0201.xml,66
2397,medline15n0201.xml,118
2398,medline15n0201.xml,142
2399,medline15n0201.xml,81
2400,medline15n0201.xml,128
2401,medline15n0201.xml,176
2402,medline15n0201.xml,138
2403,medline15n0201.xml,115
2404,medline15n0201.xml,118
2405,medline15n0201.xml,160
2406,medline15n0201.xml,305
2407,medline15n0201.xml,114
2408,medline15n0201.xml,203
2409,medline15n0201.xml,244
2410,medline15n0201.xml,154
2411,medline15n0201.xml,347
2412,medline15n0201.xml,180
2413,medline15n0201.xml,227
2414,medline15n0201.xml,257
2415,medline15n0201.xml,229
2416,medline15n0201.xml,123
2417,medline15n0201.xml,167
2418,medline15n0201.xml,236
2419,medline15n0201.xml,139
2420,medline15n0201.xml,224
2421,medline15n0201.xml,218
2422,medline15n0201.xml,87
2423,medline15n0201.xml,134
2424,medline15n0201.xml,116
2425,medline15n0201.xml,106
2426,medline15n0201.xml,177
2427,medline15n0201.xml,109
2428,medline15n0201.xml,78
2429,medline15n0201.xml,58
2430,medline15n0201.xml,254
2431,medline15n0201.xml,183
2432,medline15n0201.xml,182
2433,medline15n0201.xml,119
2434,medline15n0201.xml,235
2435,medline15n0201.xml,100
2436,medline15n0201.xml,127
2437,medline15n0201.xml,153
2438,medline15n0201.xml,144
2439,medline15n0201.xml,173
2440,medline15n0201.xml,216
2441,medline15n0201.xml,186
2442,medline15n0201.xml,89
2443,medline15n0201.xml,135
2444,medline15n0201.xml,110
2445,medline15n0201.xml,172
2446,medline15n0201.xml,126
2447,medline15n0201.xml,233
2448,medline15n0201.xml,212
2449,medline15n0201.xml,164
2450,medline15n0201.xml,169
2451,medline15n0201.xml,129
2452,medline15n0201.xml,186
2453,medline15n0201.xml,77
2454,medline15n0201.xml,226
2455,medline15n0201.xml,280
2456,medline15n0201.xml,273
2457,medline15n0201.xml,100
2458,medline15n0201.xml,94
2459,medline15n0201.xml,179
2460,medline15n0201.xml,167
2461,medline15n0201.xml,178
2462,medline15n0201.xml,164
2463,medline15n0201.xml,269
2464,medline15n0201.xml,230
2465,medline15n0201.xml,174
2466,medline15n0201.xml,122
2467,medline15n0201.xml,173
2468,medline15n0201.xml,157
2469,medline15n0201.xml,165
2470,medline15n0201.xml,207
2471,medline15n0201.xml,98
2472,medline15n0201.xml,207
2473,medline15n0201.xml,98
2474,medline15n0201.xml,99
2475,medline15n0201.xml,162
2476,medline15n0201.xml,84
2477,medline15n0201.xml,153
2478,medline15n0201.xml,116
2479,medline15n0201.xml,60
2480,medline15n0201.xml,85
2481,medline15n0201.xml,82
2482,medline15n0201.xml,126
2483,medline15n0201.xml,62
2484,medline15n0201.xml,100
2485,medline15n0201.xml,99
2486,medline15n0201.xml,195
2487,medline15n0201.xml,106
2488,medline15n0201.xml,102
2489,medline15n0201.xml,79
2490,medline15n0201.xml,154
2491,medline15n0201.xml,119
2492,medline15n0201.xml,144
2493,medline15n0201.xml,61
2494,medline15n0201.xml,133
2495,medline15n0201.xml,110
2496,medline15n0201.xml,95
2497,medline15n0201.xml,111
2498,medline15n0201.xml,153
2499,medline15n0201.xml,183
2500,medline15n0201.xml,162
2501,medline15n0201.xml,95
2502,medline15n0201.xml,124
2503,medline15n0201.xml,95
2504,medline15n0201.xml,46
2505,medline15n0201.xml,117
2506,medline15n0201.xml,109
2507,medline15n0201.xml,44
2508,medline15n0201.xml,105
2509,medline15n0201.xml,52
2510,medline15n0201.xml,41
2511,medline15n0201.xml,105
2512,medline15n0201.xml,121
2513,medline15n0201.xml,71
2514,medline15n0201.xml,79
2515,medline15n0201.xml,211
2516,medline15n0201.xml,176
2517,medline15n0201.xml,85
2518,medline15n0201.xml,120
2519,medline15n0201.xml,55
2520,medline15n0201.xml,180
2521,medline15n0201.xml,133
2522,medline15n0201.xml,94
2523,medline15n0201.xml,112
2524,medline15n0201.xml,107
2525,medline15n0201.xml,103
2526,medline15n0201.xml,95
2527,medline15n0201.xml,91
2528,medline15n0201.xml,199
2529,medline15n0201.xml,154
2530,medline15n0201.xml,98
2531,medline15n0201.xml,184
2532,medline15n0201.xml,144
2533,medline15n0201.xml,103
2534,medline15n0201.xml,96
2535,medline15n0201.xml,126
2536,medline15n0201.xml,156
2537,medline15n0201.xml,179
2538,medline15n0201.xml,79
2539,medline15n0201.xml,68
2540,medline15n0201.xml,57
2541,medline15n0201.xml,111
2542,medline15n0201.xml,114
2543,medline15n0201.xml,91
2544,medline15n0201.xml,140
2545,medline15n0201.xml,131
2546,medline15n0201.xml,124
2547,medline15n0201.xml,234
2548,medline15n0201.xml,241
2549,medline15n0201.xml,242
2550,medline15n0201.xml,83
2551,medline15n0201.xml,79
2552,medline15n0201.xml,308
2553,medline15n0201.xml,58
2554,medline15n0201.xml,130
2555,medline15n0201.xml,86
2556,medline15n0201.xml,211
2557,medline15n0201.xml,59
2558,medline15n0201.xml,234
2559,medline15n0201.xml,220
2560,medline15n0201.xml,47
2561,medline15n0201.xml,249
2562,medline15n0201.xml,186
2563,medline15n0201.xml,218
2564,medline15n0201.xml,170
2565,medline15n0201.xml,130
2566,medline15n0201.xml,94
2567,medline15n0201.xml,171
2568,medline15n0201.xml,99
2569,medline15n0201.xml,135
2570,medline15n0201.xml,62
2571,medline15n0201.xml,53
2572,medline15n0201.xml,97
2573,medline15n0201.xml,129
2574,medline15n0201.xml,81
2575,medline15n0201.xml,66
2576,medline15n0201.xml,67
2577,medline15n0201.xml,126
2578,medline15n0201.xml,69
2579,medline15n0201.xml,204
2580,medline15n0201.xml,112
2581,medline15n0201.xml,64
2582,medline15n0201.xml,59
2583,medline15n0201.xml,90
2584,medline15n0201.xml,53
2585,medline15n0201.xml,57
2586,medline15n0201.xml,65
2587,medline15n0201.xml,76
2588,medline15n0201.xml,38
2589,medline15n0201.xml,71
2590,medline15n0201.xml,57
2591,medline15n0201.xml,57
2592,medline15n0201.xml,83
2593,medline15n0201.xml,96
2594,medline15n0201.xml,78
2595,medline15n0201.xml,65
2596,medline15n0201.xml,105
2597,medline15n0201.xml,188
2598,medline15n0201.xml,115
2599,medline15n0201.xml,75
2600,medline15n0201.xml,198
2601,medline15n0201.xml,150
2602,medline15n0201.xml,105
2603,medline15n0201.xml,94
2604,medline15n0201.xml,104
2605,medline15n0201.xml,98
2606,medline15n0201.xml,134
2607,medline15n0201.xml,172
2608,medline15n0201.xml,66
2609,medline15n0201.xml,167
2610,medline15n0201.xml,96
2611,medline15n0201.xml,63
2612,medline15n0201.xml,111
2613,medline15n0201.xml,57
2614,medline15n0201.xml,54
2615,medline15n0201.xml,66
2616,medline15n0201.xml,38
2617,medline15n0201.xml,47
2618,medline15n0201.xml,37
2619,medline15n0201.xml,34
2620,medline15n0201.xml,45
2621,medline15n0201.xml,37
2622,medline15n0201.xml,52
2623,medline15n0201.xml,38
2624,medline15n0201.xml,69
2625,medline15n0201.xml,86
2626,medline15n0201.xml,140
2627,medline15n0201.xml,277
2628,medline15n0201.xml,355
2629,medline15n0201.xml,279
2630,medline15n0201.xml,206
2631,medline15n0201.xml,179
2632,medline15n0201.xml,154
2633,medline15n0201.xml,182
2634,medline15n0201.xml,215
2635,medline15n0201.xml,153
2636,medline15n0201.xml,190
2637,medline15n0201.xml,156
2638,medline15n0201.xml,196
2639,medline15n0201.xml,76
2640,medline15n0201.xml,86
2641,medline15n0201.xml,69
2642,medline15n0201.xml,39
2643,medline15n0201.xml,92
2644,medline15n0201.xml,95
2645,medline15n0201.xml,123
2646,medline15n0201.xml,113
2647,medline15n0201.xml,97
2648,medline15n0201.xml,85
2649,medline15n0201.xml,211
2650,medline15n0201.xml,144
2651,medline15n0201.xml,104
2652,medline15n0201.xml,127
2653,medline15n0201.xml,178
2654,medline15n0201.xml,141
2655,medline15n0201.xml,175
2656,medline15n0201.xml,157
2657,medline15n0201.xml,160
2658,medline15n0201.xml,82
2659,medline15n0201.xml,64
2660,medline15n0201.xml,176
2661,medline15n0201.xml,127
2662,medline15n0201.xml,84
2663,medline15n0201.xml,98
2664,medline15n0201.xml,131
2665,medline15n0201.xml,142
2666,medline15n0201.xml,147
2667,medline15n0201.xml,121
2668,medline15n0201.xml,187
2669,medline15n0201.xml,61
2670,medline15n0201.xml,81
2671,medline15n0201.xml,199
2672,medline15n0201.xml,145
2673,medline15n0201.xml,214
2674,medline15n0201.xml,260
2675,medline15n0201.xml,191
2676,medline15n0201.xml,137
2677,medline15n0201.xml,233
2678,medline15n0201.xml,224
2679,medline15n0201.xml,188
2680,medline15n0201.xml,251
2681,medline15n0201.xml,145
2682,medline15n0201.xml,135
2683,medline15n0201.xml,173
2684,medline15n0201.xml,190
2685,medline15n0201.xml,154
2686,medline15n0201.xml,163
2687,medline15n0201.xml,262
2688,medline15n0201.xml,195
2689,medline15n0201.xml,184
2690,medline15n0201.xml,194
2691,medline15n0201.xml,98
2692,medline15n0201.xml,247
2693,medline15n0201.xml,178
2694,medline15n0201.xml,272
2695,medline15n0201.xml,147
2696,medline15n0201.xml,180
2697,medline15n0201.xml,105
2698,medline15n0201.xml,150
2699,medline15n0201.xml,137
2700,medline15n0201.xml,102
2701,medline15n0201.xml,96
2702,medline15n0201.xml,84
2703,medline15n0201.xml,258
2704,medline15n0201.xml,209
2705,medline15n0201.xml,134
2706,medline15n0201.xml,143
2707,medline15n0201.xml,94
2708,medline15n0201.xml,159
2709,medline15n0201.xml,121
2710,medline15n0201.xml,203
2711,medline15n0201.xml,185
2712,medline15n0201.xml,85
2713,medline15n0201.xml,100
2714,medline15n0201.xml,138
2715,medline15n0201.xml,83
2716,medline15n0201.xml,147
2717,medline15n0201.xml,52
2718,medline15n0201.xml,72
2719,medline15n0201.xml,231
2720,medline15n0201.xml,101
2721,medline15n0201.xml,82
2722,medline15n0201.xml,73
2723,medline15n0201.xml,198
2724,medline15n0201.xml,157
2725,medline15n0201.xml,85
2726,medline15n0201.xml,71
2727,medline15n0201.xml,105
2728,medline15n0201.xml,113
2729,medline15n0201.xml,183
2730,medline15n0201.xml,86
2731,medline15n0201.xml,182
2732,medline15n0201.xml,116
2733,medline15n0201.xml,152
2734,medline15n0201.xml,151
2735,medline15n0201.xml,128
2736,medline15n0201.xml,119
2737,medline15n0201.xml,193
2738,medline15n0201.xml,172
2739,medline15n0201.xml,241
2740,medline15n0201.xml,165
2741,medline15n0201.xml,134
2742,medline15n0201.xml,126
2743,medline15n0201.xml,217
2744,medline15n0201.xml,165
2745,medline15n0201.xml,85
2746,medline15n0201.xml,125
2747,medline15n0201.xml,270
2748,medline15n0201.xml,124
2749,medline15n0201.xml,174
2750,medline15n0201.xml,136
2751,medline15n0201.xml,166
2752,medline15n0201.xml,231
2753,medline15n0201.xml,234
2754,medline15n0201.xml,122
2755,medline15n0201.xml,83
2756,medline15n0201.xml,202
2757,medline15n0201.xml,147
2758,medline15n0201.xml,217
2759,medline15n0201.xml,167
2760,medline15n0201.xml,142
2761,medline15n0201.xml,197
2762,medline15n0201.xml,100
2763,medline15n0201.xml,215
2764,medline15n0201.xml,204
2765,medline15n0201.xml,137
2766,medline15n0201.xml,228
2767,medline15n0201.xml,139
2768,medline15n0201.xml,88
2769,medline15n0201.xml,86
2770,medline15n0201.xml,44
2771,medline15n0201.xml,129
2772,medline15n0201.xml,97
2773,medline15n0201.xml,130
2774,medline15n0201.xml,193
2775,medline15n0201.xml,347
2776,medline15n0201.xml,126
2777,medline15n0201.xml,148
2778,medline15n0201.xml,139
2779,medline15n0201.xml,161
2780,medline15n0201.xml,364
2781,medline15n0201.xml,157
2782,medline15n0201.xml,119
2783,medline15n0201.xml,137
2784,medline15n0201.xml,194
2785,medline15n0201.xml,150
2786,medline15n0201.xml,169
2787,medline15n0201.xml,193
2788,medline15n0201.xml,279
2789,medline15n0201.xml,120
2790,medline15n0201.xml,135
2791,medline15n0201.xml,148
2792,medline15n0201.xml,153
2793,medline15n0201.xml,140
2794,medline15n0201.xml,181
2795,medline15n0201.xml,174
2796,medline15n0201.xml,155
2797,medline15n0201.xml,116
2798,medline15n0201.xml,145
2799,medline15n0201.xml,154
2800,medline15n0201.xml,178
2801,medline15n0201.xml,176
2802,medline15n0201.xml,121
2803,medline15n0201.xml,235
2804,medline15n0201.xml,108
2805,medline15n0201.xml,115
2806,medline15n0201.xml,89
2807,medline15n0201.xml,28
2808,medline15n0201.xml,161
2809,medline15n0201.xml,71
2810,medline15n0201.xml,115
2811,medline15n0201.xml,184
2812,medline15n0201.xml,76
2813,medline15n0201.xml,34
2814,medline15n0201.xml,201
2815,medline15n0201.xml,245
2816,medline15n0201.xml,168
2817,medline15n0201.xml,181
2818,medline15n0201.xml,116
2819,medline15n0201.xml,144
2820,medline15n0201.xml,94
2821,medline15n0201.xml,268
2822,medline15n0201.xml,187
2823,medline15n0201.xml,386
2824,medline15n0201.xml,182
2825,medline15n0201.xml,109
2826,medline15n0201.xml,96
2827,medline15n0201.xml,137
2828,medline15n0201.xml,127
2829,medline15n0201.xml,89
2830,medline15n0201.xml,128
2831,medline15n0201.xml,170
2832,medline15n0201.xml,129
2833,medline15n0201.xml,207
2834,medline15n0201.xml,58
2835,medline15n0201.xml,66
2836,medline15n0201.xml,90
2837,medline15n0201.xml,98
2838,medline15n0201.xml,106
2839,medline15n0201.xml,103
2840,medline15n0201.xml,196
2841,medline15n0201.xml,79
2842,medline15n0201.xml,123
2843,medline15n0201.xml,230
2844,medline15n0201.xml,152
2845,medline15n0201.xml,169
2846,medline15n0201.xml,123
2847,medline15n0201.xml,120
2848,medline15n0201.xml,160
2849,medline15n0201.xml,151
2850,medline15n0201.xml,217
2851,medline15n0201.xml,206
2852,medline15n0201.xml,219
2853,medline15n0201.xml,295
2854,medline15n0201.xml,146
2855,medline15n0201.xml,96
2856,medline15n0201.xml,222
2857,medline15n0201.xml,232
2858,medline15n0201.xml,140
2859,medline15n0201.xml,167
2860,medline15n0201.xml,85
2861,medline15n0201.xml,431
2862,medline15n0201.xml,259
2863,medline15n0201.xml,248
2864,medline15n0201.xml,185
2865,medline15n0201.xml,201
2866,medline15n0201.xml,148
2867,medline15n0201.xml,190
2868,medline15n0201.xml,123
2869,medline15n0201.xml,197
2870,medline15n0201.xml,201
2871,medline15n0201.xml,105
2872,medline15n0201.xml,90
2873,medline15n0201.xml,299
2874,medline15n0201.xml,156
2875,medline15n0201.xml,130
2876,medline15n0201.xml,81
2877,medline15n0201.xml,163
2878,medline15n0201.xml,84
2879,medline15n0201.xml,283
2880,medline15n0201.xml,144
2881,medline15n0201.xml,139
2882,medline15n0201.xml,83
2883,medline15n0201.xml,126
2884,medline15n0201.xml,59
2885,medline15n0201.xml,61
2886,medline15n0201.xml,113
2887,medline15n0201.xml,102
2888,medline15n0201.xml,85
2889,medline15n0201.xml,61
2890,medline15n0201.xml,50
2891,medline15n0201.xml,196
2892,medline15n0201.xml,129
2893,medline15n0201.xml,189
2894,medline15n0201.xml,253
2895,medline15n0201.xml,155
2896,medline15n0201.xml,109
2897,medline15n0201.xml,114
2898,medline15n0201.xml,183
2899,medline15n0201.xml,94
2900,medline15n0201.xml,158
2901,medline15n0201.xml,113
2902,medline15n0201.xml,129
2903,medline15n0201.xml,141
2904,medline15n0201.xml,108
2905,medline15n0201.xml,155
2906,medline15n0201.xml,229
2907,medline15n0201.xml,106
2908,medline15n0201.xml,93
2909,medline15n0201.xml,64
2910,medline15n0201.xml,205
2911,medline15n0201.xml,169
2912,medline15n0201.xml,106
2913,medline15n0201.xml,94
2914,medline15n0201.xml,192
2915,medline15n0201.xml,70
2916,medline15n0201.xml,128
2917,medline15n0201.xml,60
2918,medline15n0201.xml,158
2919,medline15n0201.xml,85
2920,medline15n0201.xml,246
2921,medline15n0201.xml,196
2922,medline15n0201.xml,250
2923,medline15n0201.xml,178
2924,medline15n0201.xml,118
2925,medline15n0201.xml,90
2926,medline15n0201.xml,86
2927,medline15n0201.xml,156
2928,medline15n0201.xml,194
2929,medline15n0201.xml,163
2930,medline15n0201.xml,226
2931,medline15n0201.xml,137
2932,medline15n0201.xml,141
2933,medline15n0201.xml,115
2934,medline15n0201.xml,52
2935,medline15n0201.xml,191
2936,medline15n0201.xml,122
2937,medline15n0201.xml,80
2938,medline15n0201.xml,159
2939,medline15n0201.xml,144
2940,medline15n0201.xml,72
2941,medline15n0201.xml,134
2942,medline15n0201.xml,127
2943,medline15n0201.xml,48
2944,medline15n0201.xml,109
2945,medline15n0201.xml,224
2946,medline15n0201.xml,60
2947,medline15n0201.xml,113
2948,medline15n0201.xml,125
2949,medline15n0201.xml,140
2950,medline15n0201.xml,90
2951,medline15n0201.xml,130
2952,medline15n0201.xml,50
2953,medline15n0201.xml,94
2954,medline15n0201.xml,157
2955,medline15n0201.xml,74
2956,medline15n0201.xml,84
2957,medline15n0201.xml,170
2958,medline15n0201.xml,97
2959,medline15n0201.xml,54
2960,medline15n0201.xml,105
2961,medline15n0201.xml,124
2962,medline15n0201.xml,205
2963,medline15n0201.xml,86
2964,medline15n0201.xml,80
2965,medline15n0201.xml,101
2966,medline15n0201.xml,63
2967,medline15n0201.xml,111
2968,medline15n0201.xml,100
2969,medline15n0201.xml,109
2970,medline15n0201.xml,75
2971,medline15n0201.xml,95
2972,medline15n0201.xml,127
2973,medline15n0201.xml,85
2974,medline15n0201.xml,72
2975,medline15n0201.xml,136
2976,medline15n0201.xml,126
2977,medline15n0201.xml,76
2978,medline15n0201.xml,65
2979,medline15n0201.xml,82
2980,medline15n0201.xml,92
2981,medline15n0201.xml,85
2982,medline15n0201.xml,117
2983,medline15n0201.xml,90
2984,medline15n0201.xml,79
2985,medline15n0201.xml,81
2986,medline15n0201.xml,134
2987,medline15n0201.xml,69
2988,medline15n0201.xml,212
2989,medline15n0201.xml,145
2990,medline15n0201.xml,126
2991,medline15n0201.xml,108
2992,medline15n0201.xml,81
2993,medline15n0201.xml,121
2994,medline15n0201.xml,61
2995,medline15n0201.xml,57
2996,medline15n0201.xml,83
2997,medline15n0201.xml,77
2998,medline15n0201.xml,93
2999,medline15n0201.xml,95
3000,medline15n0201.xml,95
3001,medline15n0201.xml,102
3002,medline15n0201.xml,205
3003,medline15n0201.xml,273
3004,medline15n0201.xml,212
3005,medline15n0201.xml,64
3006,medline15n0201.xml,110
3007,medline15n0201.xml,188
3008,medline15n0201.xml,158
3009,medline15n0201.xml,247
3010,medline15n0201.xml,150
3011,medline15n0201.xml,249
3012,medline15n0201.xml,132
3013,medline15n0201.xml,78
3014,medline15n0201.xml,207
3015,medline15n0201.xml,203
3016,medline15n0201.xml,109
3017,medline15n0201.xml,168
3018,medline15n0201.xml,113
3019,medline15n0201.xml,266
3020,medline15n0201.xml,301
3021,medline15n0201.xml,184
3022,medline15n0201.xml,207
3023,medline15n0201.xml,161
3024,medline15n0201.xml,179
3025,medline15n0201.xml,114
3026,medline15n0201.xml,96
3027,medline15n0201.xml,185
3028,medline15n0201.xml,197
3029,medline15n0201.xml,175
3030,medline15n0201.xml,235
3031,medline15n0201.xml,137
3032,medline15n0201.xml,125
3033,medline15n0201.xml,150
3034,medline15n0201.xml,105
3035,medline15n0201.xml,218
3036,medline15n0201.xml,239
3037,medline15n0201.xml,191
3038,medline15n0201.xml,207
3039,medline15n0201.xml,139
3040,medline15n0201.xml,207
3041,medline15n0201.xml,170
3042,medline15n0201.xml,89
3043,medline15n0201.xml,188
3044,medline15n0201.xml,170
3045,medline15n0201.xml,172
3046,medline15n0201.xml,101
3047,medline15n0201.xml,112
3048,medline15n0201.xml,275
3049,medline15n0201.xml,146
3050,medline15n0201.xml,67
3051,medline15n0201.xml,117
3052,medline15n0201.xml,94
3053,medline15n0201.xml,195
3054,medline15n0201.xml,80
3055,medline15n0201.xml,121
3056,medline15n0201.xml,105
3057,medline15n0201.xml,91
3058,medline15n0201.xml,70
3059,medline15n0201.xml,71
3060,medline15n0201.xml,195
3061,medline15n0201.xml,179
3062,medline15n0201.xml,157
3063,medline15n0201.xml,159
3064,medline15n0201.xml,149
3065,medline15n0201.xml,146
3066,medline15n0201.xml,173
3067,medline15n0201.xml,169
3068,medline15n0201.xml,150
3069,medline15n0201.xml,158
3070,medline15n0201.xml,145
3071,medline15n0201.xml,176
3072,medline15n0201.xml,170
3073,medline15n0201.xml,172
3074,medline15n0201.xml,152
3075,medline15n0201.xml,176
3076,medline15n0201.xml,114
3077,medline15n0201.xml,77
3078,medline15n0201.xml,65
3079,medline15n0201.xml,255
3080,medline15n0201.xml,130
3081,medline15n0201.xml,146
3082,medline15n0201.xml,103
3083,medline15n0201.xml,291
3084,medline15n0201.xml,151
3085,medline15n0201.xml,201
3086,medline15n0201.xml,192
3087,medline15n0201.xml,142
3088,medline15n0201.xml,181
3089,medline15n0201.xml,311
3090,medline15n0201.xml,110
3091,medline15n0201.xml,186
3092,medline15n0201.xml,260
3093,medline15n0201.xml,70
3094,medline15n0201.xml,90
3095,medline15n0201.xml,51
3096,medline15n0201.xml,178
3097,medline15n0201.xml,292
3098,medline15n0201.xml,244
3099,medline15n0201.xml,224
3100,medline15n0201.xml,131
3101,medline15n0201.xml,129
3102,medline15n0201.xml,108
3103,medline15n0201.xml,74
3104,medline15n0201.xml,121
3105,medline15n0201.xml,174
3106,medline15n0201.xml,82
3107,medline15n0201.xml,90
3108,medline15n0201.xml,73
3109,medline15n0201.xml,84
